Generation,Bottom_main_tube_thick,Uper_main_tube_thick,Support_tube_thick,Tripod_position,Volume
1,0.014823484610965576,0.019177801745937254,0.013248542349395995,2.052624060119105,0.03194672449751303
1,0.013459325822242628,0.014012619041604628,0.009980478901182916,2.263930467637008,0.02800991519317666
1,0.016237918257049046,0.017600781918385752,0.009798630528976043,2.3458674758550004,0.03140087946625083
2,0.016237918257049046,0.017600781918385752,0.009798630528976043,2.3458674758550004,0.03140087946625083
2,0.016237918257049046,0.01918778260097329,0.013010471926944638,2.1489648922497175,0.03291054928527286
2,0.014823484610965576,0.019177801745937254,0.013248542349395995,2.052624060119105,0.03194672449751303
